Species,SpeciesID,Family,PassNonPass,Passerine_Clade1,Passerine_OscineSuboscine,Order,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,Territoriality_Ours,PigotTobias2019
Buteogallus_aequinoctialis,Buteogallus_aequinoctialis,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,12.69147707,6.488642463,AquaticAnimals,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Coastal,No,0.405465108,1.545143125,4.999237249,NA,1
Buteogallus_anthracinus,Buteogallus_anthracinus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.45625093,6.882529774,AquaticAnimals,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.210903724,3.858622229,NA,1
Buteogallus_gundlachii,Buteogallus_gundlachii,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,9.591745001,6.882529774,AquaticAnimals,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.754695306,1.06573058,3.784189634,NA,1
Buteogallus_meridionalis,Buteogallus_meridionalis,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.16043035,6.694549682,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0,1.12468265,3.288401888,NA,1
Buteogallus_urubitinga,Buteogallus_urubitinga,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.3900351,7.050009765,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108,1.055250147,3.058707073,NA,1
Chelictinia_riocourii,Chelictinia_riocourii,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.50615217,4.700480366,Invertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,1.386294361,0.805030478,3.222867846,NA,1
Chondrohierax_uncinatus,Chondrohierax_uncinatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.09661833,5.656236536,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108,1.040031433,3.109060959,NA,1
Chondrohierax_wilsonii,Chondrohierax_wilsonii,Accipitridae,Nonpasseriformes,,,Accipitriformes,CR,1,8.266267259,5.656236536,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108,1.033299485,4.039536326,NA,1
Circaetus_beaudouini,Circaetus_beaudouini,Accipitridae,Nonpasseriformes,,,Accipitriformes,VU,1,14.72005497,7.33901808,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,0.994962056,3.737669618,NA,1
Circaetus_cinerascens,Circaetus_cinerascens,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.5667773,7.016609684,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,1.059479691,3.751854253,NA,1
Circaetus_cinereus,Circaetus_cinereus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.26135501,7.624618986,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,0.971286834,3.605497845,NA,1
Circaetus_fasciolatus,Circaetus_fasciolatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,13.50720637,6.921263629,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Coastal,No,0,0.933691485,3.424262655,NA,1
Circaetus_gallicus,Circaetus_gallicus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.3567548,7.437865749,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0,1.321523711,4.672828834,NA,1
Circaetus_pectoralis,Circaetus_pectoralis,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.04860255,7.313220387,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,0.908086519,3.360375387,NA,1
Circus_aeruginosus,Circus_aeruginosus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.41001823,6.556877783,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedGround,none,Wetland,No,1.504077397,1.275884814,3.797733859,NA,1
Circus_approximans,Circus_approximans,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.52546033,6.614980259,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedGround,weak,Wetland,No,1.252762968,0.954485913,2.533696814,NA,1
Circus_assimilis,Circus_assimilis,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.87188139,6.325397849,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,0.746174535,1.704748092,NA,1
Circus_buffoni,Circus_buffoni,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.28067908,6.229299647,Vertebrates,AerialScreaning,PartiallyMigratory,Cooperative,ExposedGround,none,Terrestrial,No,1.252762968,1.231493032,3.616308761,NA,1
Circus_cinereus,Circus_cinereus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.70114672,5.990639207,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedGround,weak,Terrestrial,No,1.252762968,0.982020914,3.025291076,NA,1
Circus_cyaneus,Circus_cyaneus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,17.20482144,5.97375872,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,1.504077397,1.156680084,3.077312261,NA,1
Circus_macrosceles,Circus_macrosceles,Accipitridae,Nonpasseriformes,,,Accipitriformes,EN,1,12.92953781,6.497679558,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,0.916290732,0.945741609,3.303216973,NA,1
Circus_macrourus,Circus_macrourus,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,15.63434873,5.951579613,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,1.504077397,1.133368103,3.370738174,NA,1
Circus_maillardi,Circus_maillardi,Accipitridae,Nonpasseriformes,,,Accipitriformes,EN,1,7.305725705,6.497679558,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,0.916290732,1.886662224,4.516338972,NA,1
Circus_maurus,Circus_maurus,Accipitridae,Nonpasseriformes,,,Accipitriformes,EN,1,13.30011434,6.23242837,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,1.252762968,0.904729394,2.791165108,NA,1
Circus_melanoleucos,Circus_melanoleucos,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.40942728,5.818003619,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,1.504077397,0.939774487,3.306886702,NA,1
Circus_pygargus,Circus_pygargus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.73787292,5.73898873,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,none,Terrestrial,No,1.386294361,1.376491748,4.018183201,NA,1
Circus_ranivorus,Circus_ranivorus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.30311963,6.228511004,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedGround,weak,Wetland,No,1.252762968,1.026433327,3.80666249,NA,1
Circus_spilonotus,Circus_spilonotus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.57328232,6.325755836,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Wetland,No,1.609437912,0.865061545,2.667228207,NA,1
Dryotriorchis_spectabilis,Dryotriorchis_spectabilis,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.87494901,6.546785411,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.754695306,0.924337803,3.799973502,NA,1
Elanoides_forficatus,Elanoides_forficatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.40292384,6.031262017,Invertebrates,AerialScreaning,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108,1.108521796,3.17805383,NA,1
Elanus_axillaris,Elanus_axillaris,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.8500831,5.598792261,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,1.098612289,0.746174535,1.30833282,NA,1
Elanus_caeruleus,Elanus_caeruleus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,17.09506279,5.559758128,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.386294361,1.128180928,4.579852378,NA,1
Elanus_leucurus,Elanus_leucurus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.34192616,5.846438775,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.386294361,1.203801344,3.540959324,NA,1
Elanus_scriptus,Elanus_scriptus,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,13.49739443,5.755742214,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,1.252762968,0.600462428,0.09531018,NA,1
Erythrotriorchis_buergersi,Erythrotriorchis_buergersi,Accipitridae,Nonpasseriformes,,,Accipitriformes,DD,0,11.9343046,6.354370041,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.754695306,0.651355562,2.066862759,NA,1
Erythrotriorchis_radiatus,Erythrotriorchis_radiatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,13.88758942,6.788239493,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.405465108,0.89790076,1.547562509,NA,1
Eutriorchis_astur,Eutriorchis_astur,Accipitridae,Nonpasseriformes,,,Accipitriformes,EN,1,10.44757192,7.489970899,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0,0.707106781,2.844909384,NA,1
Gampsonyx_swainsonii,Gampsonyx_swainsonii,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.14435529,4.531523646,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290732,1.059479691,2.93385687,NA,1
Geranoaetus_melanoleucus,Geranoaetus_melanoleucus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.73361042,7.774275767,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.693147181,1.091621514,3.222867846,NA,1
Geranospiza_caerulescens,Geranospiza_caerulescens,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.47808235,5.712081277,Vertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.063659179,3.135494216,NA,1
Gypaetus_barbatus,Gypaetus_barbatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,15.94642912,8.647340364,Ca,GroundForaging,PartiallyMigratory,Cooperative,ExposedElevated,weak,Terrestrial,No,0.405465108,0.976698112,3.708682081,NA,1
Gypohierax_angolensis,Gypohierax_angolensis,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.06152324,7.377758908,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.014673846,3.64805746,NA,1
Gyps_africanus,Gyps_africanus,Accipitridae,Nonpasseriformes,,,Accipitriformes,CR,1,16.26305432,8.600244906,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,0.948683298,3.514526067,NA,1
Gyps_bengalensis,Gyps_bengalensis,Accipitridae,Nonpasseriformes,,,Accipitriformes,CR,1,15.2430493,8.385944905,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.343706444,5.732693818,NA,1
Gyps_coprotheres,Gyps_coprotheres,Accipitridae,Nonpasseriformes,,,Accipitriformes,EN,1,13.50479988,9.009079391,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.240758007,4.018183201,NA,1
Gyps_fulvus,Gyps_fulvus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.98708547,8.914087004,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.353894486,4.216562195,NA,1
Gyps_himalayensis,Gyps_himalayensis,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,14.80288413,9.189928459,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,0.823549026,3.55820113,NA,1
Gyps_indicus,Gyps_indicus,Accipitridae,Nonpasseriformes,,,Accipitriformes,CR,1,14.13199348,8.615226932,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.379358459,5.653190689,NA,1
Gyps_rueppellii,Gyps_rueppellii,Accipitridae,Nonpasseriformes,,,Accipitriformes,CR,1,15.99077042,8.909233928,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,0.887356066,3.618993327,NA,1
Gyps_tenuirostris,Gyps_tenuirostris,Accipitridae,Nonpasseriformes,,,Accipitriformes,CR,1,13.40716842,8.615226932,Ca,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.228807099,5.908082938,NA,1
Haliaeetus_albicilla,Haliaeetus_albicilla,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.65661704,8.461526136,AquaticAnimals,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.017058525,2.595254707,NA,1
Haliaeetus_leucocephalus,Haliaeetus_leucocephalus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.05112373,8.455441184,AquaticAnimals,ForagingGeneralist,Migratory,NonCooperative,ExposedElevated,weak,Wetland,No,0.693147181,1.113987147,2.32238772,NA,1
Haliaeetus_leucogaster,Haliaeetus_leucogaster,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.45015679,7.946974895,AquaticAnimals,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,strong,Coastal,No,0.693147181,1.180185929,4.855928904,NA,1
Haliaeetus_leucoryphus,Haliaeetus_leucoryphus,Accipitridae,Nonpasseriformes,,,Accipitriformes,EN,1,16.05959245,7.967599019,AquaticAnimals,AerialScreaning,Migratory,NonCooperative,ExposedElevated,weak,Wetland,No,0.916290732,0.984650177,4.453183829,NA,1
Haliaeetus_pelagicus,Haliaeetus_pelagicus,Accipitridae,Nonpasseriformes,,,Accipitriformes,VU,1,14.07188035,8.956349651,AquaticAnimals,ForagingGeneralist,Migratory,NonCooperative,ExposedElevated,weak,Wetland,No,0.693147181,0.611690885,0.530628251,NA,1
Haliaeetus_sanfordi,Haliaeetus_sanfordi,Accipitridae,Nonpasseriformes,,,Accipitriformes,VU,1,10.49471551,7.590852124,AquaticAnimals,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.754695306,0.562341325,2.451005098,NA,1
Haliaeetus_vocifer,Haliaeetus_vocifer,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.56507499,8.131530711,AquaticAnimals,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Wetland,No,0.693147181,0.99749057,3.673765816,NA,1
Haliaeetus_vociferoides,Haliaeetus_vociferoides,Accipitridae,Nonpasseriformes,,,Accipitriformes,CR,1,10.87354083,8.006367568,AquaticAnimals,AerialSallying,Sedentary,Cooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.800195241,2.815408719,NA,1
Haliastur_indus,Haliastur_indus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.99468148,6.270988432,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,weak,Coastal,No,0.916290732,1.314975911,5.46255981,NA,1
Haliastur_sphenurus,Haliastur_sphenurus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.5321225,6.624051947,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,weak,Wetland,No,0.405465108,0.795270729,1.648658626,NA,1
Hamirostra_melanosternon,Hamirostra_melanosternon,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.48282864,7.086737935,Vertebrates,AerialScreaning,PartiallyMigratory,Cooperative,ExposedElevated,strong,Terrestrial,No,0.405465108,0.651355562,0.470003629,NA,1
Harpagus_bidentatus,Harpagus_bidentatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.01009407,5.371800143,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.965783571,2.778819272,NA,1
Harpagus_diodon,Harpagus_diodon,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.92807223,5.298317367,Invertebrates,AerialSallying,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.244665955,3.711130063,NA,1
Harpia_harpyja,Harpia_harpyja,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,16.21920732,8.476371197,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.033299485,2.944438979,NA,1
Harpyhaliaetus_coronatus,Harpyhaliaetus_coronatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,EN,1,15.25877133,7.989560449,Vertebrates,AerialSallying,PartiallyMigratory,Cooperative,ExposedElevated,weak,Terrestrial,No,0.754695306,1.155061213,3.295836866,NA,1
Harpyhaliaetus_solitarius,Harpyhaliaetus_solitarius,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,13.81382524,8.006367568,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0,1.108521796,3.826465117,NA,1
Harpyopsis_novaeguineae,Harpyopsis_novaeguineae,Accipitridae,Nonpasseriformes,,,Accipitriformes,VU,1,13.50161003,7.580490547,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.223143551,0.622332977,2.128231706,NA,1
Helicolestes_hamatus,Helicolestes_hamatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.68045886,6.053170937,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.827988804,2.041220329,NA,1
Henicopernis_infuscatus,Henicopernis_infuscatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,VU,1,9.884075349,6.593044534,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.754695306,0.547722558,1.029619417,NA,1
Henicopernis_longicauda,Henicopernis_longicauda,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,13.52788395,6.347791931,Invertebrates,ForagingGeneralist,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.754695306,0.632455532,2.186051277,NA,1
Hieraaetus_ayresii,Hieraaetus_ayresii,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.5841768,6.692158181,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0,0.982020914,3.808882247,NA,1
Hieraaetus_morphnoides,Hieraaetus_morphnoides,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.79858197,6.652927543,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.405465108,0.752120619,1.335001067,NA,1
Hieraaetus_pennatus,Hieraaetus_pennatus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,15.63005005,6.713867086,Vertebrates,AerialSallying,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,1.248537435,4.005513349,NA,1
Hieraaetus_spilogaster,Hieraaetus_spilogaster,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.3350548,7.290408838,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.962996287,3.490428515,NA,1
Hieraaetus_weiskei,Hieraaetus_weiskei,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,13.40837506,6.652927543,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.754695306,0.622332977,2.066862759,NA,1
Ichthyophaga_humilis,Ichthyophaga_humilis,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,14.8320121,6.661854741,AquaticAnimals,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Wetland,No,0.916290732,1.235489276,4.759606539,NA,1
Ichthyophaga_ichthyaetus,Ichthyophaga_ichthyaetus,Accipitridae,Nonpasseriformes,,,Accipitriformes,NT,0,15.12572795,7.371489295,AquaticAnimals,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Coastal,No,0.693147181,1.29125257,5.463831805,NA,1
Ictinaetus_malayensis,Ictinaetus_malayensis,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,14.98851776,6.935370446,Vertebrates,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0,1.244665955,5.146912912,NA,1
Ictinia_mississippiensis,Ictinia_mississippiensis,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,13.62295283,5.620509555,Invertebrates,AerialScreaning,Migratory,Cooperative,ExposedElevated,none,Terrestrial,No,0.693147181,1.520857226,3.380994674,NA,1
Ictinia_plumbea,Ictinia_plumbea,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.35864074,5.521060838,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.405465108,1.042246635,2.995732274,NA,1
Kaupifalco_monogrammicus,Kaupifalco_monogrammicus,Accipitridae,Nonpasseriformes,,,Accipitriformes,LC,0,16.38639522,5.630996705,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147181,0.994962056,3.575150689,NA,1
